,Date,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location,Demand
1334,2013-08-28,21,12,0.0,9.9,4,54,10:31 PM,01:51 PM,05:12 AM,07:04 PM,13,16,17,16,11,69,84,0.5,1023,21,7,302,7,birmingham,691.8167408133401
1335,2013-08-29,21,11,0.0,12.2,4,47,11:18 PM,02:42 PM,05:14 AM,07:02 PM,13,16,16,16,16,43,82,0.1,1021,21,7,244,11,birmingham,656.8842964695631
1336,2013-08-30,22,14,0.0,8.7,4,40,No moonrise,03:28 PM,05:15 AM,07:00 PM,14,17,18,17,18,84,84,0.0,1018,22,6,240,13,birmingham,660.9055052677961
1337,2013-08-31,16,9,0.0,12.1,3,34,12:10 AM,04:07 PM,05:17 AM,06:57 PM,8,12,13,12,16,49,74,0.0,1026,16,8,311,11,birmingham,672.6399528317774
1338,2013-09-01,19,8,0.0,13.4,5,27,01:08 AM,04:40 PM,05:19 AM,06:55 PM,8,12,13,12,19,42,74,0.0,1029,19,10,268,13,birmingham,680.3801955716248
1339,2013-09-02,22,10,0.0,10.8,4,20,02:09 AM,05:09 PM,05:20 AM,06:53 PM,13,15,17,15,19,57,82,0.0,1026,22,6,279,12,birmingham,684.2887487853038
1340,2013-09-03,23,13,0.0,12.0,4,13,03:14 AM,05:34 PM,05:22 AM,06:50 PM,14,18,18,18,9,62,81,0.2,1026,23,6,236,5,birmingham,667.5491807452044
1341,2013-09-04,25,14,0.0,13.2,5,7,04:21 AM,05:57 PM,05:24 AM,06:48 PM,14,18,19,18,14,29,75,0.0,1020,25,8,192,9,birmingham,678.8564576774345
1342,2013-09-05,23,13,0.0,13.2,5,0,05:30 AM,06:19 PM,05:25 AM,06:46 PM,12,17,17,17,13,31,74,0.0,1012,23,10,278,8,birmingham,685.2705921019619
1343,2013-09-06,14,10,0.0,9.5,3,7,06:39 AM,06:41 PM,05:27 AM,06:43 PM,10,11,12,11,13,75,88,3.7,1008,14,7,299,9,birmingham,691.1711912594533
1344,2013-09-07,16,7,0.0,13.1,3,14,07:50 AM,07:05 PM,05:29 AM,06:41 PM,7,10,11,10,16,38,78,0.3,1012,16,6,202,10,birmingham,679.4617025163022
1345,2013-09-08,16,6,0.0,9.4,3,21,09:03 AM,07:31 PM,05:30 AM,06:39 PM,7,10,11,10,16,47,79,0.6,1017,16,8,207,10,birmingham,643.9388216563764
1346,2013-09-09,17,7,0.0,12.0,3,27,10:16 AM,08:02 PM,05:32 AM,06:36 PM,8,10,11,10,13,40,83,1.6,1017,17,7,256,8,birmingham,617.4685032810731
1347,2013-09-10,16,8,0.0,12.0,3,34,11:29 AM,08:38 PM,05:34 AM,06:34 PM,8,10,11,10,23,58,83,1.4,1021,16,7,313,15,birmingham,631.8474121290342
1348,2013-09-11,14,9,0.0,8.1,3,41,12:38 PM,09:24 PM,05:35 AM,06:32 PM,11,11,12,11,16,85,93,5.4,1021,14,7,299,10,birmingham,606.952344757825
1349,2013-09-12,18,12,0.0,8.1,4,48,01:42 PM,10:18 PM,05:37 AM,06:29 PM,13,15,15,15,9,83,90,4.8,1018,18,7,246,6,birmingham,622.4367047629277
1350,2013-09-13,16,9,0.0,8.1,3,54,02:37 PM,11:23 PM,05:39 AM,06:27 PM,12,13,14,13,13,85,90,5.6,1017,16,6,278,9,birmingham,649.0500392862202
1351,2013-09-14,15,7,0.0,9.3,3,61,03:24 PM,No moonset,05:40 AM,06:24 PM,8,9,11,9,15,62,83,0.6,1017,15,7,326,10,birmingham,638.5333275385404
1352,2013-09-15,13,6,0.0,10.6,3,68,04:03 PM,12:34 AM,05:42 AM,06:22 PM,8,7,9,7,29,50,91,3.3,1008,13,8,232,17,birmingham,615.9663564922638
1353,2013-09-16,12,6,0.0,12.8,2,75,04:35 PM,01:52 AM,05:44 AM,06:20 PM,5,6,9,6,32,36,78,0.4,1002,12,10,259,20,birmingham,634.0343136332381
1354,2013-09-17,11,7,0.0,9.3,2,81,05:03 PM,03:11 AM,05:45 AM,06:17 PM,7,6,9,6,22,72,88,2.4,999,11,9,222,14,birmingham,643.1108913471112
1355,2013-09-18,14,6,0.0,10.6,3,88,05:29 PM,04:30 AM,05:47 AM,06:15 PM,7,8,10,8,20,67,84,0.8,1004,14,6,292,13,birmingham,637.6222993810891
1356,2013-09-19,17,7,0.0,9.2,3,95,05:54 PM,05:48 AM,05:49 AM,06:13 PM,9,9,11,9,25,68,85,0.5,1009,17,8,244,16,birmingham,668.8697829580035
1357,2013-09-20,16,8,0.0,10.5,3,98,06:19 PM,07:04 AM,05:50 AM,06:10 PM,8,11,12,11,16,64,82,0.0,1017,16,8,265,10,birmingham,663.9225690532036
1358,2013-09-21,19,9,0.0,9.2,4,91,06:45 PM,08:18 AM,05:52 AM,06:08 PM,11,13,14,13,19,66,86,0.1,1022,19,8,221,12,birmingham,642.9043917787737
1359,2013-09-22,22,14,0.0,12.5,4,85,07:15 PM,09:29 AM,05:54 AM,06:06 PM,15,17,18,17,13,41,86,0.0,1027,22,6,248,8,birmingham,655.3935421266574
1360,2013-09-23,20,12,0.0,12.5,4,78,07:49 PM,10:36 AM,05:55 AM,06:03 PM,14,16,16,16,9,26,88,0.0,1024,20,7,174,6,birmingham,644.5455750174309
1361,2013-09-24,22,9,0.0,11.8,4,71,08:27 PM,11:38 AM,05:57 AM,06:01 PM,12,15,15,15,10,42,84,0.0,1016,22,7,176,6,birmingham,633.1244189880995
1362,2013-09-25,20,12,0.0,10.2,4,64,09:12 PM,12:33 PM,05:59 AM,05:59 PM,13,15,15,15,8,61,86,0.6,1012,20,6,161,4,birmingham,654.0259186631024
1363,2013-09-26,17,10,0.0,11.6,3,58,10:02 PM,01:21 PM,06:00 AM,05:56 PM,10,12,13,12,17,57,80,0.1,1017,17,8,85,11,birmingham,669.8748689109583
1364,2013-09-27,18,9,0.0,8.7,3,51,10:57 PM,02:03 PM,06:02 AM,05:54 PM,9,12,13,12,18,36,79,0.0,1016,18,8,112,11,birmingham,651.9577071586823
1365,2013-09-28,19,8,0.0,8.7,3,44,11:57 PM,02:38 PM,06:04 AM,05:52 PM,9,11,13,11,23,35,78,0.0,1011,19,8,83,14,birmingham,672.7887793890907
1366,2013-09-29,17,10,0.0,8.7,4,37,No moonrise,03:09 PM,06:05 AM,05:49 PM,8,11,13,11,24,28,77,0.0,1009,17,10,70,16,birmingham,631.126881792909
1367,2013-09-30,18,10,0.0,4.3,3,30,01:00 AM,03:35 PM,06:07 AM,05:47 PM,10,12,13,12,23,80,83,0.4,1007,18,9,85,15,birmingham,655.6432684492445
1368,2013-10-01,17,10,0.0,5.7,3,24,02:06 AM,03:59 PM,06:09 AM,05:45 PM,9,11,13,11,24,78,81,0.1,1009,17,10,99,15,birmingham,654.686934096397
1369,2013-10-02,18,13,0.0,4.2,4,17,03:13 AM,04:22 PM,06:10 AM,05:42 PM,13,14,15,14,24,92,89,5.7,1009,18,8,129,15,birmingham,669.577282236988
1370,2013-10-03,19,14,0.0,4.2,4,10,04:22 AM,04:44 PM,06:12 AM,05:40 PM,15,15,16,15,25,94,94,7.0,1007,19,10,139,16,birmingham,669.4013504987396
1371,2013-10-04,18,14,0.0,4.2,4,3,05:34 AM,05:08 PM,06:14 AM,05:38 PM,14,16,16,16,25,92,91,2.0,1007,18,8,206,16,birmingham,647.5987899163068
1372,2013-10-05,17,11,0.0,7.2,3,3,06:47 AM,05:34 PM,06:15 AM,05:35 PM,11,13,14,13,14,52,84,0.1,1019,17,7,271,9,birmingham,648.8679424290938
1373,2013-10-06,18,9,0.0,8.7,3,10,08:02 AM,06:03 PM,06:17 AM,05:33 PM,10,12,13,12,18,16,85,0.0,1024,18,6,228,11,birmingham,644.7221566831192
1374,2013-10-07,18,12,0.0,7.2,4,17,09:17 AM,06:39 PM,06:19 AM,05:31 PM,13,14,15,14,19,74,88,0.1,1024,18,6,217,12,birmingham,662.4851011530636
1375,2013-10-08,19,13,0.0,5.7,4,24,10:29 AM,07:22 PM,06:21 AM,05:28 PM,13,14,15,14,20,64,88,0.3,1023,19,10,250,13,birmingham,644.9596983063896
1376,2013-10-09,13,7,0.0,4.1,3,30,11:36 AM,08:14 PM,06:22 AM,05:26 PM,8,8,10,8,26,59,83,0.7,1020,13,9,285,16,birmingham,639.8471163936554
1377,2013-10-10,11,5,0.0,5.7,2,37,12:34 PM,09:16 PM,06:24 AM,05:24 PM,2,4,7,4,31,44,71,0.0,1021,11,10,328,20,birmingham,632.0124113325815
1378,2013-10-11,12,5,0.0,4.1,3,44,01:23 PM,10:25 PM,06:26 AM,05:22 PM,7,6,9,6,35,71,87,0.5,1022,12,8,95,22,birmingham,661.8558803918565
1379,2013-10-12,13,8,0.0,4.1,3,51,02:03 PM,11:40 PM,06:28 AM,05:19 PM,9,8,10,8,27,86,94,9.7,1020,13,7,20,17,birmingham,680.9292951158943
1380,2013-10-13,10,7,0.0,4.1,2,58,02:36 PM,No moonset,06:29 AM,05:17 PM,8,6,9,6,27,89,96,7.8,1012,10,7,248,17,birmingham,669.6601648218875
1381,2013-10-14,9,6,0.0,4.1,2,64,03:05 PM,12:56 AM,06:31 AM,05:15 PM,7,6,8,6,24,100,95,5.7,1008,9,5,289,15,birmingham,645.6837664728253
1382,2013-10-15,13,5,0.0,7.2,2,71,03:31 PM,02:13 AM,06:33 AM,05:13 PM,7,7,8,7,17,79,92,0.2,1011,13,4,247,10,birmingham,558.2691093922848
1383,2013-10-16,12,6,0.0,4.0,2,78,03:56 PM,03:29 AM,06:35 AM,05:10 PM,8,6,8,6,29,75,96,3.5,1008,12,6,149,17,birmingham,653.7467861026297
1384,2013-10-17,15,9,0.0,8.7,3,85,04:20 PM,04:44 AM,06:36 AM,05:08 PM,10,10,11,10,23,41,90,0.8,1012,15,9,245,13,birmingham,656.4073391992001
1385,2013-10-18,14,9,0.0,5.6,3,91,04:45 PM,05:58 AM,06:38 AM,05:06 PM,11,10,12,10,21,79,95,1.0,1013,14,4,145,13,birmingham,656.7247826183572
1386,2013-10-19,16,11,0.0,7.1,3,98,05:14 PM,07:10 AM,06:40 AM,05:04 PM,12,12,13,12,26,65,92,0.7,1003,16,9,171,16,birmingham,640.0882969277417
1387,2013-10-20,16,10,0.0,5.6,3,95,05:46 PM,08:18 AM,06:42 AM,05:02 PM,10,10,12,10,31,62,90,2.3,1002,16,10,178,19,birmingham,630.8098881459091
1388,2013-10-21,15,11,0.0,4.0,3,88,06:22 PM,09:23 AM,06:44 AM,05:00 PM,12,11,13,11,31,89,96,10.2,1002,15,8,180,20,birmingham,617.2786034606422
1389,2013-10-22,16,13,0.0,5.4,3,81,07:05 PM,10:21 AM,06:45 AM,04:57 PM,13,13,14,13,31,75,94,5.7,994,16,9,165,20,birmingham,624.7536402485716
1390,2013-10-23,13,8,0.0,5.4,3,75,07:53 PM,11:14 AM,06:47 AM,04:55 PM,9,9,11,9,31,61,87,0.3,996,13,10,223,20,birmingham,617.6385713492585
1391,2013-10-24,14,7,0.0,8.7,3,68,08:47 PM,11:58 AM,06:49 AM,04:53 PM,8,8,10,8,21,45,90,0.0,1012,14,8,169,12,birmingham,616.0044206901665
1392,2013-10-25,16,11,0.0,7.1,3,61,09:45 PM,12:36 PM,06:51 AM,04:51 PM,12,11,13,11,33,71,91,3.3,1002,16,9,164,21,birmingham,623.7992279054655
1393,2013-10-26,15,12,0.0,3.7,3,54,10:46 PM,01:08 PM,06:53 AM,04:49 PM,12,11,13,11,33,85,93,5.1,1000,15,8,196,22,birmingham,619.9445672698747
1394,2013-10-27,14,9,0.0,7.0,3,48,11:50 PM,01:36 PM,06:55 AM,04:47 PM,9,8,11,8,35,62,89,1.7,993,14,9,211,23,birmingham,628.3068511485934
1395,2013-10-28,11,6,0.0,5.4,2,41,No moonrise,02:01 PM,06:56 AM,04:45 PM,7,6,9,6,27,61,90,7.7,989,11,8,198,18,birmingham,628.2427729688178
1396,2013-10-29,10,6,0.0,8.7,3,34,12:56 AM,02:23 PM,06:58 AM,04:43 PM,5,4,7,4,31,37,86,0.2,1008,10,10,256,18,birmingham,604.8589999999999
1397,2013-10-30,12,4,0.0,7.0,2,27,02:03 AM,02:46 PM,07:00 AM,04:41 PM,6,5,8,5,30,41,87,0.5,1017,12,8,211,18,birmingham,607.146
1398,2013-10-31,12,8,0.0,5.2,2,21,03:13 AM,03:09 PM,07:02 AM,04:39 PM,8,7,10,7,27,74,92,0.4,1014,12,9,221,16,birmingham,639.5269999999999
1399,2013-11-01,12,8,0.0,3.5,3,14,04:25 AM,03:34 PM,07:04 AM,04:37 PM,9,8,10,8,21,86,94,5.3,1008,12,8,199,13,birmingham,654.422
1400,2013-11-02,11,7,0.0,5.2,2,7,05:40 AM,04:01 PM,07:06 AM,04:35 PM,7,6,8,6,32,68,90,9.2,996,11,9,180,21,birmingham,629.558
1401,2013-11-03,10,5,0.0,8.7,3,0,06:56 AM,04:35 PM,07:08 AM,04:34 PM,3,2,6,2,31,26,82,1.2,996,10,10,222,19,birmingham,616.46
1402,2013-11-04,9,2,0.0,8.7,3,7,08:11 AM,05:16 PM,07:09 AM,04:32 PM,3,1,5,1,25,26,89,0.3,993,9,8,264,15,birmingham,614.5230000000001
1403,2013-11-05,10,4,0.0,5.2,2,13,09:23 AM,06:06 PM,07:11 AM,04:30 PM,5,3,7,3,30,63,91,1.9,993,10,8,240,18,birmingham,606.674
1404,2013-11-06,11,5,0.0,3.4,2,20,10:26 AM,07:06 PM,07:13 AM,04:28 PM,7,6,8,6,24,72,95,5.1,997,11,8,223,14,birmingham,631.919
1405,2013-11-07,9,5,0.0,8.7,3,27,11:20 AM,08:15 PM,07:15 AM,04:27 PM,5,4,7,4,26,28,89,0.0,1005,9,10,239,15,birmingham,634.167
1406,2013-11-08,9,4,0.0,6.9,2,34,12:04 PM,09:30 PM,07:17 AM,04:25 PM,5,2,5,2,23,59,96,6.1,1004,9,10,229,12,birmingham,599.8050000000001
1407,2013-11-09,7,2,0.0,6.9,1,40,12:39 PM,10:46 PM,07:19 AM,04:23 PM,3,1,4,1,23,49,94,1.3,1004,7,8,234,13,birmingham,644.3443272488171
1408,2013-11-10,8,2,0.0,8.7,3,47,01:10 PM,No moonset,07:21 AM,04:22 PM,3,2,5,2,24,21,87,0.0,1015,8,9,276,13,birmingham,610.259797320647
1409,2013-11-11,12,4,0.0,3.4,2,54,01:36 PM,12:02 AM,07:22 AM,04:20 PM,8,6,9,6,29,96,95,2.7,1019,12,6,197,17,birmingham,624.0320242317352
1410,2013-11-12,10,5,0.0,6.9,2,61,02:00 PM,01:18 AM,07:24 AM,04:18 PM,7,7,9,7,20,52,91,1.5,1026,10,8,302,12,birmingham,637.0965315798212
1411,2013-11-13,8,3,0.0,8.7,2,68,02:24 PM,02:31 AM,07:26 AM,04:17 PM,4,3,6,3,24,25,89,0.0,1030,8,10,233,14,birmingham,646.8141362365167
1412,2013-11-14,9,4,0.0,6.9,2,74,02:48 PM,03:44 AM,07:28 AM,04:15 PM,3,2,6,2,37,39,84,0.3,1024,9,10,292,22,birmingham,633.8841029191655
1413,2013-11-15,8,2,0.0,6.9,2,81,03:15 PM,04:55 AM,07:30 AM,04:14 PM,3,3,5,3,17,26,88,0.0,1033,8,10,321,9,birmingham,644.2014348344483
1414,2013-11-16,9,4,0.0,5.1,2,88,03:45 PM,06:04 AM,07:31 AM,04:13 PM,5,5,6,5,18,43,91,0.0,1032,9,8,270,9,birmingham,636.3928790317034
1415,2013-11-17,9,4,0.0,3.3,2,95,04:19 PM,07:10 AM,07:33 AM,04:11 PM,6,6,7,6,10,69,95,0.3,1025,9,4,161,6,birmingham,646.435993089886
1416,2013-11-18,8,4,0.0,3.3,2,100,04:59 PM,08:11 AM,07:35 AM,04:10 PM,6,4,7,4,18,69,93,1.5,1011,8,10,261,11,birmingham,660.5836489263079
1417,2013-11-19,4,0,0.0,8.7,2,92,05:45 PM,09:06 AM,07:37 AM,04:09 PM,-1,-2,2,-2,25,8,84,0.0,1014,4,10,305,14,birmingham,610.9914166936783
1418,2013-11-20,5,-1,0.0,6.9,1,85,06:37 PM,09:54 AM,07:38 AM,04:08 PM,2,-2,3,-2,38,70,91,5.1,1003,5,10,266,23,birmingham,617.6025166716693
1419,2013-11-21,7,2,0.0,3.2,1,78,07:34 PM,10:34 AM,07:40 AM,04:06 PM,3,0,4,0,31,67,91,0.5,1007,7,9,177,19,birmingham,623.2869203177657
1420,2013-11-22,5,1,0.0,6.9,1,72,08:33 PM,11:09 AM,07:42 AM,04:05 PM,2,-1,3,-1,24,56,94,0.0,1020,5,10,224,13,birmingham,637.929111373219
1421,2013-11-23,5,0,0.0,8.6,2,65,09:36 PM,11:38 AM,07:43 AM,04:04 PM,1,-1,2,-1,20,14,90,0.0,1026,5,9,352,11,birmingham,668.9469075087648
1422,2013-11-24,6,0,0.0,8.6,1,58,10:40 PM,12:03 PM,07:45 AM,04:03 PM,2,0,3,0,22,39,92,0.0,1032,6,9,266,12,birmingham,650.9945090041829
1423,2013-11-25,5,0,0.0,8.6,2,51,11:46 PM,12:26 PM,07:47 AM,04:02 PM,0,-1,2,-1,20,8,90,0.0,1038,5,10,304,11,birmingham,630.954363539714
1424,2013-11-26,6,1,0.0,8.5,2,44,No moonrise,12:48 PM,07:48 AM,04:01 PM,1,0,3,0,19,39,91,0.0,1039,6,10,298,10,birmingham,627.4260199626999
1425,2013-11-27,10,5,0.0,5.0,2,38,12:52 AM,01:10 PM,07:50 AM,04:00 PM,6,4,7,4,25,69,95,0.3,1034,10,10,317,14,birmingham,664.0186858428492
1426,2013-11-28,9,4,0.0,4.9,2,31,02:02 AM,01:33 PM,07:51 AM,03:59 PM,5,4,6,4,16,81,95,0.0,1035,9,4,286,8,birmingham,587.8962197043621
1427,2013-11-29,9,5,0.0,3.0,2,24,03:14 AM,01:59 PM,07:53 AM,03:59 PM,5,3,7,3,33,65,90,0.2,1027,9,10,274,19,birmingham,683.3054359433693
1428,2013-11-30,6,3,0.0,8.0,2,17,04:28 AM,02:29 PM,07:54 AM,03:58 PM,2,0,4,0,26,22,86,0.0,1028,6,10,325,14,birmingham,707.2132304338629
1429,2013-12-01,8,3,0.0,8.0,2,11,05:45 AM,03:06 PM,07:56 AM,03:57 PM,4,3,6,3,19,40,93,0.1,1033,8,10,252,11,birmingham,674.3215730722281
1430,2013-12-02,7,1,0.0,6.8,1,4,06:59 AM,03:52 PM,07:57 AM,03:57 PM,3,3,4,3,10,53,93,0.0,1034,7,6,161,5,birmingham,643.1669618549391
1431,2013-12-03,7,4,0.0,8.0,3,3,08:09 AM,04:48 PM,07:58 AM,03:56 PM,4,3,5,3,17,49,91,0.1,1029,7,10,233,10,birmingham,655.7705521807443
1432,2013-12-04,7,2,0.0,7.6,2,10,09:09 AM,05:56 PM,08:00 AM,03:56 PM,3,1,5,1,29,36,89,0.1,1028,7,10,281,16,birmingham,648.5997199515552
1433,2013-12-05,8,2,0.0,6.7,3,17,09:59 AM,07:11 PM,08:01 AM,03:55 PM,2,-1,4,-1,48,50,86,0.1,1022,8,10,257,28,birmingham,659.4682604537351
1434,2013-12-06,6,2,0.0,4.8,1,23,10:40 AM,08:30 PM,08:02 AM,03:55 PM,2,0,4,0,28,75,87,0.0,1027,6,9,272,16,birmingham,655.5132154592256
1435,2013-12-07,8,4,0.0,6.7,2,30,11:13 AM,09:49 PM,08:03 AM,03:54 PM,5,2,6,2,30,62,92,0.0,1025,8,10,248,16,birmingham,670.3797799139029
1436,2013-12-08,9,6,0.0,6.7,2,37,11:41 AM,11:07 PM,08:05 AM,03:54 PM,6,4,7,4,36,53,92,0.1,1023,9,10,233,21,birmingham,677.2588253814816
1437,2013-12-09,9,5,0.0,7.5,3,44,12:06 PM,No moonset,08:06 AM,03:54 PM,6,3,7,3,30,46,94,0.0,1026,9,10,217,17,birmingham,654.8185656109752
1438,2013-12-10,8,3,0.0,6.7,2,50,12:30 PM,12:22 AM,08:07 AM,03:54 PM,4,2,5,2,31,49,91,0.0,1029,8,10,189,17,birmingham,670.7431586598351
1439,2013-12-11,5,2,0.0,7.5,2,57,12:54 PM,01:35 AM,08:08 AM,03:53 PM,2,0,4,0,26,21,90,0.0,1028,5,10,176,14,birmingham,669.5831278432083
1440,2013-12-12,9,3,0.0,4.8,2,64,01:20 PM,02:46 AM,08:09 AM,03:53 PM,5,3,6,3,34,57,92,1.1,1022,9,9,189,18,birmingham,685.9766735837152
1441,2013-12-13,11,7,0.0,2.8,2,71,01:48 PM,03:55 AM,08:10 AM,03:53 PM,8,6,9,6,34,81,93,4.9,1016,11,9,196,20,birmingham,645.7380520114419
1442,2013-12-14,9,3,0.0,6.7,2,77,02:19 PM,05:01 AM,08:11 AM,03:53 PM,5,2,6,2,44,50,88,1.7,1018,9,10,208,26,birmingham,665.0925794185082
1443,2013-12-15,11,6,0.0,4.8,2,84,02:57 PM,06:03 AM,08:12 AM,03:54 PM,8,6,9,6,41,75,95,1.0,1014,11,8,196,24,birmingham,652.8170967133929
1444,2013-12-16,11,7,0.0,4.8,2,91,03:40 PM,07:00 AM,08:12 AM,03:54 PM,8,7,10,7,34,85,91,0.8,1013,11,8,222,22,birmingham,651.7253399331829
1445,2013-12-17,6,3,0.0,7.4,2,98,04:29 PM,07:50 AM,08:13 AM,03:54 PM,3,2,5,2,17,39,91,0.1,1021,6,9,205,10,birmingham,617.9518981934694
1446,2013-12-18,8,2,0.0,4.8,2,95,05:25 PM,08:33 AM,08:14 AM,03:54 PM,5,1,6,1,45,76,94,7.8,1004,8,6,174,27,birmingham,624.1882186413063
1447,2013-12-19,5,1,0.0,7.4,1,89,06:23 PM,09:10 AM,08:15 AM,03:55 PM,1,-1,4,-1,32,29,85,0.4,999,5,9,230,18,birmingham,664.4965439217914
1448,2013-12-20,7,1,0.0,7.4,1,82,07:25 PM,09:41 AM,08:15 AM,03:55 PM,3,0,4,0,45,43,89,2.5,1014,7,9,209,26,birmingham,660.9608967595237
1449,2013-12-21,10,7,0.0,4.7,2,75,08:28 PM,10:08 AM,08:16 AM,03:55 PM,8,5,9,5,47,69,93,2.6,1007,10,10,203,29,birmingham,656.0465826260572
1450,2013-12-22,6,2,0.0,7.4,1,68,09:33 PM,10:31 AM,08:16 AM,03:56 PM,3,0,4,0,39,25,89,1.9,1006,6,10,218,22,birmingham,664.7269864471089
1451,2013-12-23,9,2,0.0,2.8,2,62,10:38 PM,10:54 AM,08:17 AM,03:57 PM,5,1,6,1,50,73,95,5.3,993,9,9,185,30,birmingham,658.692634803612
1452,2013-12-24,6,3,0.0,7.4,1,55,11:45 PM,11:15 AM,08:17 AM,03:57 PM,3,1,6,1,48,38,86,2.1,974,6,10,197,30,birmingham,634.5519317729884
1453,2013-12-25,5,2,0.0,6.7,1,48,No moonrise,11:37 AM,08:17 AM,03:58 PM,1,-2,3,-2,34,21,88,0.0,982,5,10,193,18,birmingham,634.0973723435179
1454,2013-12-26,4,0,0.0,6.7,1,41,12:53 AM,12:00 PM,08:18 AM,03:59 PM,1,-1,2,-1,24,34,92,0.1,993,4,8,214,13,birmingham,622.2760767336416
1455,2013-12-27,8,4,0.0,7.4,3,34,02:04 AM,12:26 PM,08:18 AM,03:59 PM,4,1,6,1,58,35,86,1.7,981,8,10,202,34,birmingham,600.8681714244449
1456,2013-12-28,5,2,0.0,6.8,1,28,03:17 AM,12:59 PM,08:18 AM,04:00 PM,1,-1,3,-1,35,22,89,0.0,994,5,10,228,18,birmingham,626.8867513134702
1457,2013-12-29,4,1,0.0,7.8,2,21,04:31 AM,01:38 PM,08:18 AM,04:01 PM,1,-2,3,-2,38,27,90,0.2,1012,4,9,226,20,birmingham,645.0196320640332
1458,2013-12-30,9,4,0.0,4.9,2,14,05:44 AM,02:28 PM,08:18 AM,04:02 PM,6,2,7,2,49,71,93,2.8,1005,9,9,196,30,birmingham,628.1460646712786
1459,2013-12-31,7,4,0.0,4.9,2,7,06:49 AM,03:30 PM,08:18 AM,04:03 PM,4,1,5,1,41,63,94,0.2,1001,7,10,171,24,birmingham,629.034729300846
1460,2014-01-01,9,3,0.0,2.9,2,1,07:46 AM,04:42 PM,08:18 AM,04:04 PM,5,1,6,1,45,74,96,0.1,989,9,10,168,27,birmingham,616.168586204059
1461,2014-01-02,7,4,0.0,7.9,2,6,08:33 AM,06:01 PM,08:18 AM,04:05 PM,5,2,6,2,35,55,93,0.7,990,7,9,208,21,birmingham,617.6614006481103
1462,2014-01-03,7,4,0.0,6.8,2,13,09:11 AM,07:24 PM,08:18 AM,04:06 PM,4,1,6,1,51,67,87,0.2,988,7,10,196,31,birmingham,653.1745436545846
1463,2014-01-04,5,2,0.0,3.0,1,20,09:43 AM,08:45 PM,08:17 AM,04:07 PM,3,0,4,0,31,72,95,3.8,991,5,6,206,17,birmingham,681.4952679678779
1464,2014-01-05,7,1,0.0,3.0,1,26,10:10 AM,10:05 PM,08:17 AM,04:09 PM,3,-1,4,-1,42,62,94,2.8,996,7,9,194,24,birmingham,688.0858358513136
1465,2014-01-06,9,7,0.0,7.9,3,33,10:35 AM,11:21 PM,08:17 AM,04:10 PM,7,4,8,4,52,45,92,0.5,989,9,10,196,32,birmingham,676.7461857228283
1466,2014-01-07,8,6,0.0,6.8,2,40,11:00 AM,No moonset,08:16 AM,04:11 PM,5,2,7,2,46,33,91,1.0,998,8,10,200,27,birmingham,641.5585968497484
1467,2014-01-08,8,5,0.0,6.8,2,47,11:26 AM,12:34 AM,08:16 AM,04:13 PM,6,2,6,2,35,57,95,7.0,1009,8,9,191,20,birmingham,699.4670861361307
1468,2014-01-09,6,3,0.0,4.9,1,54,11:53 AM,01:45 AM,08:15 AM,04:14 PM,4,1,6,1,36,58,92,4.9,1004,6,9,249,22,birmingham,664.6124517066098
1469,2014-01-10,7,2,0.0,4.9,1,60,12:23 PM,02:52 AM,08:15 AM,04:15 PM,4,0,4,0,34,51,93,0.7,1011,7,9,214,19,birmingham,652.1359212041743
1470,2014-01-11,5,2,0.0,8.0,2,67,12:58 PM,03:56 AM,08:14 AM,04:17 PM,3,1,4,1,25,38,92,0.4,1017,5,9,259,14,birmingham,680.583002588669
1471,2014-01-12,5,0,0.0,6.8,1,74,01:39 PM,04:54 AM,08:13 AM,04:18 PM,1,-2,3,-2,32,48,91,3.2,1014,5,10,150,19,birmingham,688.6298496982226
1472,2014-01-13,6,2,0.0,8.1,1,81,02:25 PM,05:46 AM,08:12 AM,04:20 PM,3,0,4,0,34,42,94,0.8,1002,6,10,196,19,birmingham,675.8495022284119
1473,2014-01-14,4,0,0.0,6.8,1,87,03:18 PM,06:32 AM,08:12 AM,04:21 PM,1,-2,3,-2,28,54,91,2.3,1003,4,10,234,16,birmingham,661.8647599782512
1474,2014-01-15,10,5,0.0,3.0,2,94,04:15 PM,07:11 AM,08:11 AM,04:23 PM,7,4,8,4,32,96,96,1.0,995,10,8,183,20,birmingham,687.1171382002514
1475,2014-01-16,8,4,0.0,6.8,2,100,05:16 PM,07:44 AM,08:10 AM,04:25 PM,5,3,6,3,27,73,94,0.6,988,8,8,175,17,birmingham,639.0533095241
1476,2014-01-17,7,4,0.0,3.1,2,92,06:19 PM,08:13 AM,08:09 AM,04:26 PM,4,2,6,2,30,72,92,0.5,987,7,9,193,18,birmingham,692.4494924010561
1477,2014-01-18,8,3,0.0,3.1,2,85,07:23 PM,08:38 AM,08:08 AM,04:28 PM,5,2,6,2,33,95,95,2.3,990,8,9,140,20,birmingham,689.417735696661
